Movie_id,short_language,language
312,en,English
6068,en,English
15037,en,English
50043,en,English
37636,en,English
17044,en,English
60951,en,English
21334,en,English
416437,,
32284,it,Italiano
51955,en,English
37410,it,Italiano
47481,la,Latin
53765,en,English
10674,en,English
136134,en,English
846,en,English
12655,en,English
3050,en,English
1389,en,English
11020,yi,
20862,en,English
108548,en,English
9464,en,English
95,fr,Français
944,it,Italiano
35680,en,English
11551,en,English
473,es,Español
102304,no,Norsk
544,fr,Français
10513,en,English
28966,en,English
65203,,
143,en,English
42861,fr,Français
33680,ru,Pусский
56164,en,English
12311,es,Español
43277,en,English
43278,en,English
34106,en,English
43266,en,English
27367,en,English
17661,ru,Pусский
28580,en,English
887,fi,suomi
33667,en,English
23383,en,English
25430,en,English
27191,en,English
11426,en,English
654,en,English
15919,en,English
1725,en,English
5769,en,English
874,en,English
10633,es,Español
17917,en,English
3116,en,English
1051,en,English
1366,en,English
12102,en,English
16619,fr,Français
9443,en,English
11050,en,English
606,pl,Polski
746,en,English
380,en,English
403,en,English
11485,zh,普通话
466,ru,Pусский
13820,en,English
15389,en,English
13597,it,Italiano
2108,en,English
10014,es,Español
10072,en,English
10131,en,English
10160,en,English
11284,cs,Český
4488,en,English
9725,fr,Français
9728,de,Deutsch
9730,en,English
9731,en,English
10225,fr,Français
10281,en,English
10283,pt,Português
948,en,English
11281,en,English
10676,en,English
11357,ga,Gaeilge
11361,en,English
36599,en,English
39929,fr,Français
41828,en,English
41769,es,Español
10585,it,Italiano
11186,en,English
11187,en,English
609,en,English
11133,en,English
10306,,
9552,en,English
11586,de,Deutsch
11587,en,English
941,en,English
942,en,English
943,en,English
927,en,English
928,ru,Pусский
9340,uk,Український
9342,zh,普通话
38509,cn,广州话 / 廣州話
60033,,
12101,en,English
19,en,English
165,,
196,en,English
551,en,English
16084,en,English
17984,en,English
22328,en,English
32611,es,Español
3170,en,English
346,pt,Português
859,en,English
841,,
11051,es,Español
242,en,English
1411,cs,Český
9769,ru,Pусский
9424,sk,Slovenčina
9835,en,English
857,,
17539,en,English
44322,ru,Pусский
22777,en,English
20173,en,English
10957,en,English
9570,en,English
16249,en,English
13962,en,English
14612,en,English
19378,es,Español
65157,en,English
29228,fr,Français
19379,en,English
11164,,
18887,en,English
40866,fr,Français
24736,en,English
10122,en,English
24816,ja,日本語
9994,en,English
25445,it,Italiano
12129,fr,Français
14140,en,English
10439,en,English
11158,,
9354,en,English
28736,es,Español
34774,en,English
37969,en,English
9631,en,English
9820,en,English
14013,en,English
36606,en,English
96196,ru,Pусский
98505,en,English
1779,iu,
10849,en,English
678,en,English
907,sv,svenska
5961,en,English
47908,en,English
42121,en,English
2887,es,Español
11974,en,English
20348,en,English
26648,en,English
11911,de,Deutsch
793,en,English
35144,en,English
9325,en,English
43037,en,English
10340,en,English
10144,en,English
10414,en,English
10437,en,English
15300,en,English
12230,en,English
13380,es,Español
10693,en,English
11335,en,English
11135,,
11319,en,English
14822,en,English
15969,en,English
13155,ru,Pусский
10249,fr,Français
15943,ka,ქართული
10882,en,English
24808,fr,Français
19762,hu,Magyar
13850,zh,普通话
2619,de,Deutsch
65158,es,Español
53565,en,English
41841,en,English
27332,en,English
97,en,English
10419,en,English
11675,ja,日本語
2107,mi,
6471,sh,
9442,en,English
11591,en,English
13697,en,English
19158,en,English
227,en,English
87,zh,普通话
123,en,English
9314,en,English
11336,sv,svenska
9980,de,Deutsch
10657,en,English
10489,en,English
10823,en,English
11497,en,English
2907,fr,Français
9454,en,English
8688,ru,Pусский
118452,ja,日本語
16155,en,English
48894,en,English
23954,cy,Cymraeg
12761,en,English
396,en,English
14367,,
11814,en,English
16081,fr,Français
18331,en,English
15171,fr,Français
11837,it,Italiano
11704,ja,日本語
11639,en,English
4978,en,English
10380,en,English
11976,en,English
15144,fr,Français
11522,en,English
11557,en,English
13853,,
11415,cn,广州话 / 廣州話
37530,en,English
8393,fr,Français
11937,it,Italiano
21661,ja,日本語
9320,zh,普通话
33644,fr,Français
14662,en,English
125124,pt,Português
115872,,
39930,en,English
10692,,
805,en,English
34584,en,English
34636,en,English
2182,en,English
28070,en,English
77469,en,English
10278,es,Español
36647,el,ελληνικά
17915,en,English
14557,en,English
9417,en,English
41469,fr,Français
19381,it,Italiano
34637,ja,日本語
4011,fr,Français
161795,en,English
1580,fr,Français
5854,de,Deutsch
573,it,Italiano
2370,en,English
5780,la,Latin
506,en,English
22527,fa,فارسی
574,fr,Français
11219,en,English
30159,fr,Français
845,en,English
1978,es,Español
3682,en,English
51942,en,English
46702,en,English
54795,en,English
46748,en,English
847,en,English
117,en,English
14577,en,English
37498,es,Español
38621,en,English
59138,en,English
28047,la,Latin
4175,en,English
31667,en,English
13321,en,English
21734,fr,Français
31997,en,English
24197,cs,Český
11462,en,English
31995,en,English
940,en,English
2762,en,English
12684,en,English
2761,en,English
8208,en,English
52907,en,English
15007,en,English
36049,it,Italiano
52748,en,English
75793,en,English
47695,en,English
31930,en,English
20213,ru,Pусский
543,en,English
36054,es,Español
143750,en,English
52782,ru,Pусский
36055,en,English
36056,en,English
2760,en,English
64398,es,Español
10220,en,English
431,en,English
31641,fr,Français
223318,ru,Pусский
69848,en,English
22796,ru,Pусский
22256,sr,Srpski
37550,bs,Bosanski
37916,hr,Hrvatski
21873,en,English
21500,en,English
84116,en,English
12626,zh,普通话
37818,it,Italiano
3525,en,English
129628,en,English
2321,en,English
2028,en,English
16384,cn,广州话 / 廣州話
91217,de,Deutsch
77314,en,English
10699,en,English
11597,en,English
218624,en,English
47947,en,English
48311,fr,Français
44772,en,English
14347,en,English
41090,en,English
18282,en,English
18169,en,English
11082,en,English
5971,en,English
11933,en,English
20096,en,English
30815,en,English
881,en,English
4478,fr,Français
22318,de,Deutsch
53113,it,Italiano
2109,zh,普通话
122289,es,Español
24746,en,English
72987,en,English
193103,fr,Français
8195,ru,Pусский
9877,en,English
26618,en,English
21132,fr,Français
11855,en,English
24016,en,English
14785,en,English
14794,en,English
3486,eo,Esperanto
11071,en,English
1091,en,English
10403,en,English
11337,en,English
162,en,English
25723,en,English
73351,en,English
8916,en,English
28134,en,English
9429,en,English
12159,ru,Pусский
27791,pl,Polski
43106,fr,Français
30197,en,English
10156,en,English
10377,en,English
3121,en,English
4975,en,English
37532,fr,Français
9713,de,Deutsch
134368,es,Español
85837,bs,Bosanski
1039,sr,Srpski
9821,en,English
4437,es,Español
1890,en,English
1955,en,English
39437,en,English
11932,de,Deutsch
6435,en,English
108316,en,English
10683,en,English
63709,en,English
9445,cn,广州话 / 廣州話
2657,en,English
9425,fr,Français
32326,zh,普通话
637,en,English
8675,en,English
125762,en,English
20701,en,English
9945,en,English
73,it,Italiano
18603,en,English
46889,,
12888,en,English
3033,zh,普通话
9882,en,English
10663,ru,Pусский
4518,en,English
1808,ru,Pусский
3600,fr,Français
17037,en,English
297,en,English
5332,en,English
21589,en,English
8336,es,Español
11893,en,English
123056,fr,Français
12223,en,English
32081,en,English
14924,fr,Français
10002,ga,Gaeilge
41817,en,English
19426,en,English
12560,en,English
9798,en,English
14444,en,English
9487,en,English
9466,,
666,pl,Polski
2042,en,English
10162,,
309,,
692,en,English
24018,en,English
1678,,
39256,en,English
1680,,
244,en,English
10730,en,English
31947,en,English
8130,es,Español
11532,en,English
9749,en,English
14628,fr,Français
9626,de,Deutsch
13698,sv,svenska
10466,it,Italiano
707,ru,Pусский
11954,de,Deutsch
9336,en,English
10157,da,Dansk
12118,zh,普通话
10587,cn,广州话 / 廣州話
11825,en,English
11895,fr,Français
9447,en,English
12257,en,English
37536,fr,Français
10029,en,English
27104,en,English
11252,en,English
8545,en,English
10223,zh,普通话
9745,bo,
200,en,English
9837,en,English
11545,he,עִבְרִית
1934,es,Español
110643,de,Deutsch
11881,en,English
13764,fr,Français
24951,fr,Français
8879,en,English
1369,en,English
1368,fr,Français
1370,de,Deutsch
10303,en,English
9326,en,English
10328,,
11285,en,English
1367,en,English
1371,pt,Português
1374,sq,shqip
1375,en,English
15196,en,English
11904,en,English
215875,en,English
15596,en,English
13818,en,English
29968,tr,Türkçe
44326,en,English
1885,en,English
8856,en,English
10495,de,Deutsch
5825,zh,普通话
9489,cn,广州话 / 廣州話
16885,en,English
76857,pt,Português
8741,en,English
9276,ko,한국어/조선말
9822,en,English
39314,,
10312,en,English
9441,en,English
9422,ru,Pусский
125582,cn,广州话 / 廣州話
24525,cs,Český
10368,en,English
11365,fr,Français
140897,en,English
31662,it,Italiano
36136,en,English
1363,ru,Pусский
46992,en,English
825,en,English
22913,ja,日本語
15556,en,English
28902,en,English
14709,en,English
9423,en,English
14443,en,English
10658,gd,
6917,es,Español
40729,,
24086,en,English
11815,de,Deutsch
9426,ru,Pусский
10344,en,English
15698,en,English
2620,es,Español
30497,,
16337,en,English
25018,en,English
16780,en,English
12151,en,English
25438,en,English
33278,es,Español
274253,en,English
192,en,English
10945,en,English
10013,en,English
9671,en,English
9396,en,English
11038,en,English
12278,en,English
11873,es,Español
18588,en,English
10015,ja,日本語
12715,en,English
8388,en,English
45712,en,English
6187,en,English
8129,fr,Français
1618,en,English
10722,en,English
296543,en,English
10314,,
125548,en,English
47139,en,English
11167,en,English
170187,en,English
2112,en,English
16172,en,English
111794,en,English
9524,en,English
20595,zh,普通话
16306,en,English
11622,ja,日本語
10207,en,English
9849,en,English
82865,en,English
18892,en,English
13466,pl,Polski
1542,en,English
43978,es,Español
15256,en,English
8224,en,English
18417,en,English
12479,en,English
15031,en,English
15209,en,English
26425,fr,Français
1847,es,Español
42113,en,English
8913,en,English
10906,en,English
25748,en,English
25749,en,English
8769,en,English
14742,en,English
15856,en,English
10671,en,English
27932,ru,Pусский
7227,en,English
10670,en,English
5919,en,English
33518,en,English
40160,it,Italiano
2362,zh,普通话
10803,cn,广州话 / 廣州話
871,en,English
1685,fa,فارسی
1705,nl,Nederlands
1688,en,English
1687,fr,Français
166680,de,Deutsch
11123,nb,Bokmål
29723,en,English
31638,en,English
113286,it,Italiano
9535,en,English
9455,en,English
796,fr,Français
100,it,Italiano
47501,en,English
77936,en,English
84586,en,English
30943,en,English
107946,uk,Український
7341,en,English
10350,en,English
11772,fr,Français
9540,es,Español
31503,en,English
11773,en,English
30202,en,English
22345,,
53685,en,English
1567,en,English
1641,en,English
47288,en,English
10212,en,English
10354,fr,Français
11526,ja,日本語
8583,ru,Pусский
123728,es,Español
16520,en,English
16508,en,English
11374,en,English
16379,en,English
125123,en,English
28029,en,English
603,no,Norsk
4951,sv,svenska
65749,en,English
8970,en,English
9840,ar,العربية
186705,en,English
30950,de,Deutsch
70687,en,English
11660,de,Deutsch
9430,th,ภาษาไทย
11355,en,English
18764,en,English
9465,en,English
27455,en,English
1414,en,English
49981,fa,فارسی
6522,,
114719,en,English
10209,en,English
25512,en,English
143299,fr,Français
22826,en,English
1902,en,English
445590,zh,普通话
6396,en,English
39964,en,English
12596,en,English
9451,en,English
1946,en,English
89522,en,English
42230,fr,Français
139445,en,English
74140,fr,Français
1844,pt,Português
6552,en,English
24584,en,English
213985,ru,Pусский
25471,en,English
4154,cn,广州话 / 廣州話
28519,zh,普通话
3309,en,English
18462,en,English
28941,fr,Français
18252,hu,Magyar
8592,es,Español
564,en,English
13852,en,English
140519,en,English
25232,en,English
33194,en,English
10210,en,English
53862,en,English
17962,fr,Français
9460,de,Deutsch
4927,la,Latin
122190,en,English
1893,fr,Français
31342,en,English
44297,en,English
95627,en,English
8785,hu,Magyar
15849,ty,
18990,en,English
29242,en,English
29243,en,English
31498,ru,Pусский
29239,en,English
15660,cy,Cymraeg
1924,en,English
8536,de,Deutsch
9531,en,English
11411,en,English
138,en,English
30793,en,English
3103,en,English
3035,en,English
3077,en,English
3074,de,Deutsch
3076,en,English
3079,en,English
32023,en,English
13666,en,English
29794,en,English
9077,en,English
36685,fr,Français
43391,la,Latin
30168,es,Español
10785,en,English
19483,en,English
8974,en,English
29959,it,Italiano
11549,en,English
18158,fr,Français
27625,en,English
41516,en,English
17918,en,English
37305,en,English
18784,fr,Français
509,en,English
1090,en,English
24858,sw,Kiswahili
15059,cs,Český
55912,en,English
12117,ja,日本語
11779,zh,普通话
41730,ru,Pусский
84198,it,Italiano
100568,en,English
13533,en,English
62676,hu,Magyar
817,pl,Polski
265966,yi,
91598,en,English
14283,en,English
37135,en,English
2275,en,English
68426,en,English
24137,en,English
10376,en,English
104,en,English
15800,en,English
9032,en,English
13821,en,English
9421,en,English
55955,en,English
67067,en,English
6488,en,English
9473,es,Español
8487,en,English
10279,en,English
125263,en,English
2767,en,English
78568,en,English
2105,en,English
1073,en,English
10239,en,English
10208,en,English
2667,en,English
48958,en,English
345,en,English
9825,en,English
16158,en,English
133575,en,English
620,tr,Türkçe
2978,cs,Český
10490,en,English
11618,en,English
332,en,English
1812,en,English
8914,de,Deutsch
9824,fr,Français
4806,la,Latin
33430,ar,العربية
247,el,ελληνικά
10056,en,English
967,en,English
802,fr,Français
3175,es,Español
147,en,English
1628,it,Italiano
21185,en,English
11120,en,English
10136,af,Afrikaans
32060,en,English
48686,en,English
48259,es,Español
873,en,English
48660,en,English
26789,it,Italiano
3934,es,Español
108312,cn,广州话 / 廣州話
198469,en,English
11416,en,English
10776,en,English
24452,en,English
9710,xx,No Language
31924,en,English
30890,en,English
24081,en,English
20242,en,English
39074,en,English
66194,en,English
2115,en,English
23599,en,English
3526,ja,日本語
41166,en,English
16406,en,English
197239,it,Italiano
10386,en,English
745,en,English
913,it,Italiano
912,de,Deutsch
12229,la,Latin
